TimeStamp,Course Name,Module,Problem,Duration,Content Type,Url,eventtype,eventdata
13/07/2015 11:29:32,,,,,,http://email.i.workingon.co/c/eJxNjT1rwzAYhH-NtQjMqy9bHjQUSgNdGghp0vG1JBI1ttQqikP66yPwUrjhDu65c0by0ZJgODAFPQPQXABrFVNatFpJIRoJob2nfAnxlGJrEzkbxF6KwXYw9h04PvhOS6m9GgZZ96QjkzmX8tOIl4a_Vf3HawxxCcVXc4Tj3-fX655tp93p_dfeISiSzeIdLg-81uuCGedSsZkUs3Lkehu_vS1mm3HxPtIN5jD7aUK6Fhx9pBstiR7W24_4BJKySfg,Tab,Tab Switched
13/07/2015 11:29:33,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:29:35,,,,,,https://www.workingon.co/invite/X0XzVYDU1PlSgJqcw0i5,Tab,Tab Switched
13/07/2015 11:29:53,,,,,,https://www.workingon.co/invite/X0XzVYDU1PlSgJqcw0i5,Tab,New Tab
13/07/2015 11:29:55,,,,,,https://www.workingon.co/account-created,Tab,New Tab
13/07/2015 11:29:59,,,,,,https://mail.google.com/mail/u/0/#inbox/14e770f8c172afc9,Tab,Tab Switched
13/07/2015 11:30:00,,,,,,https://mail.google.com/mail/u/0/#inbox,Tab,New Tab
13/07/2015 11:30:01,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ff842b9a8a8,Tab,New Tab
13/07/2015 11:30:02,,,,,,https://www.workingon.co/verify?code=f5ec845f-54f1-42dc-9cd4-66ada135b99e,Tab,Tab Switched
13/07/2015 11:30:07,,,,,,https://www.workingon.co/welcome/how#/welcome,Tab,New Tab
13/07/2015 11:30:11,,,,,,https://www.workingon.co/welcome/inbox,Tab,New Tab
13/07/2015 11:30:30,,,,,,https://www.workingon.co/welcome/invite,Tab,New Tab
13/07/2015 11:30:36,,,,,,https://www.workingon.co/welcome/invite,Mouse,"MOUSE3: Mouse clicked! (243, 840) A [Tag Name :A] undefined"
13/07/2015 11:30:37,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ff842b9a8a8,Tab,Tab Switched
13/07/2015 11:30:38,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:30:38,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:30:45,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:30:46,,,,,,https://www.workingon.co/account-created,Tab,Tab Switched
13/07/2015 11:30:47,,,,,,https://www.udacity.com/me#!/,Tab,Tab Switched
13/07/2015 11:30:47,,,,,,,Tab,Tab Closed [TabID:21]
13/07/2015 11:30:48,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:31:16,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:31:29,,,,,,https://www.workingon.co/work,Mouse,"MOUSE3: Mouse clicked! (235, 265) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (215, 269) TEXTAREA [Tag Name :TEXTAREA]"
13/07/2015 11:31:30,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:31:47,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ff842b9a8a8,Tab,Tab Switched
13/07/2015 11:31:48,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:31:50,,,,,,https://www.workingon.co/activity,Tab,New Tab
13/07/2015 11:32:12,,,,,,https://www.workingon.co/activity,Tab,Tab Switched
13/07/2015 11:32:37,,,,,,https://www.workingon.co/activity,Mouse,"MOUSE3: Mouse clicked! (473, 807) SPAN [Tag Name :SPAN] undefined MOUSE3: Mouse clicked! (400, 650) SPAN [Tag Name :SPAN] undefined MOUSE3: Mouse clicked! (672, 643) STRONG [Tag Name :STRONG] undefined MOUSE3: Mouse clicked! (345, 93) A [Tag Name :A] undefined"
13/07/2015 11:32:39,,,,,,https://www.workingon.co/tools,Tab,New Tab
13/07/2015 11:32:52,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:33:03,,,,,,https://www.workingon.co/activity,Tab,New Tab
13/07/2015 11:33:08,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:33:14,,,,,,https://www.workingon.co/activity,Tab,Tab Switched
13/07/2015 11:33:17,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:33:18,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:33:29,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:33:30,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:33:37,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:33:43,,,,,,https://www.workingon.co/you,Tab,New Tab
13/07/2015 11:33:54,,,,,,https://www.workingon.co/manage,Tab,New Tab
13/07/2015 11:33:58,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:34:00,,,,,,https://www.workingon.co/manage,Tab,Tab Switched
13/07/2015 11:34:15,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:34:18,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ff842b9a8a8,Tab,Tab Switched
13/07/2015 11:34:19,,,,,,https://www.workingon.co/manage,Tab,Tab Switched
13/07/2015 11:34:41,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:34:42,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:35:01,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:35:02,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:35:20,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:35:23,,,,,,https://www.workingon.co/work,Mouse,"MOUSE3: Mouse clicked! (325, 85) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (325, 85) A [Tag Name :A] undefined"
13/07/2015 11:35:25,,,,,,https://www.workingon.co/tools,Tab,New Tab
13/07/2015 11:35:31,,,,,,https://www.workingon.co/manage,Tab,New Tab
13/07/2015 11:35:41,,,,,,https://www.workingon.co/slack,Tab,New Tab
13/07/2015 11:35:51,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:35:53,,,,,,https://www.workingon.co/slack,Tab,Tab Switched
13/07/2015 11:36:12,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:36:38,,,,,,https://www.workingon.co/slack,Tab,Tab Switched
13/07/2015 11:36:38,,,,,,https://taralabs.slack.com/messages/@praveen/,Mouse,"MOUSE3: Mouse clicked! (380, 940) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (445, 893) TEXTAREA [Tag Name :TEXTAREA] Set up Slack. Enter the room you'd like to post to (include the # sign) Would you like to remove this integration? MOUSE3: Mouse clicked! (632, 955) TEXTAREA [Tag Name :TEXTAREA] Set up Slack. Enter the room you'd like to post to (include the # sign) Would you like to remove this integration?"
13/07/2015 11:37:07,,,,,,https://www.workingon.co/slack,Mouse,"MOUSE3: Mouse clicked! (424, 142) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (505, 85) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (505, 85) A [Tag Name :A] undefined"
13/07/2015 11:37:07,,,,,,https://www.workingon.co/slack,Selected,Set up Slack. Enter the room you'd like to post to (include the # sign) Would you like to remove this integration?
13/07/2015 11:37:09,,,,,,https://www.workingon.co/manage,Tab,New Tab
13/07/2015 11:37:19,,,,,,https://www.workingon.co/slack,Tab,New Tab
13/07/2015 11:37:52,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:38:01,,,,,,https://taralabs.slack.com/messages/veda-java-progress/,Tab,New Tab
13/07/2015 11:38:11,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,New Tab
13/07/2015 11:38:11,,,,,,https://taralabs.slack.com/messages/veda-java-progress/,Mouse,"MOUSE3: Mouse clicked! (475, 595) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (475, 595) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (917, 935) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (917, 935) A [Tag Name :A] undefined"
13/07/2015 11:38:17,,,,,,https://taralabs.slack.com/messages/@praveen/,Mouse,"MOUSE3: Mouse clicked! (410, 942) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (410, 942) TEXTAREA [Tag Name :TEXTAREA]"
13/07/2015 11:38:17,,,,,,https://www.workingon.co/slack,Tab,Tab Switched
13/07/2015 11:38:25,,,,,,https://www.workingon.co/slack,Tab,New Tab
13/07/2015 11:38:37,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:38:43,,,,,,https://www.workingon.co/slack,Tab,Tab Switched
13/07/2015 11:38:47,,,,,,https://www.workingon.co/slack,Tab,New Tab
13/07/2015 11:38:52,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:38:54,,,,,,https://taralabs.slack.com/messages/veda-java-progress/,Tab,New Tab
13/07/2015 11:39:00,,,,,,https://www.workingon.co/slack,Tab,Tab Switched
13/07/2015 11:39:11,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:39:27,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:39:30,,,,,,https://taralabs.slack.com/messages/veda-java-progress/,Tab,Tab Switched
13/07/2015 11:39:36,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:39:41,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:39:50,,,,,,https://www.workingon.co/activity,Tab,New Tab
13/07/2015 11:40:29,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ff842b9a8a8,Tab,Tab Switched
13/07/2015 11:40:30,,,,,,https://taralabs.slack.com/messages/veda-java-progress/,Tab,Tab Switched
13/07/2015 11:40:31,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,New Tab
13/07/2015 11:41:24,,,,,,https://www.udacity.com/me#!/,Tab,Tab Switched
13/07/2015 11:41:24,,,,,,https://taralabs.slack.com/messages/@praveen/,Mouse,"MOUSE3: Mouse clicked! (375, 952) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (375, 952) TEXTAREA [Tag Name :TEXTAREA]"
13/07/2015 11:41:26,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Tab,Tab Switched
13/07/2015 11:42:31,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Screen,idle
13/07/2015 11:42:56,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Screen,active
13/07/2015 11:42:57,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:43:05,,,,,,https://taralabs.slack.com/messages/@praveen/,Mouse,"MOUSE3: Mouse clicked! (322, 937) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (322, 937) TEXTAREA [Tag Name :TEXTAREA]"
13/07/2015 11:43:05,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ff842b9a8a8,Tab,Tab Switched
13/07/2015 11:43:06,,,,,,https://www.workingon.co/activity,Tab,Tab Switched
13/07/2015 11:43:07,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ff842b9a8a8,Tab,Tab Switched
13/07/2015 11:43:10,,,,,,https://mail.google.com/mail/u/0/#inbox,Tab,New Tab
13/07/2015 11:43:11,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ffa991a750e,Tab,New Tab
13/07/2015 11:43:12,,,,,,https://mail.google.com/mail/u/0/#inbox,Tab,New Tab
13/07/2015 11:43:12,,,,,,https://mail.google.com/mail/u/0/#inbox/14e85ffa991a750e,Mouse,"MOUSE3: Mouse clicked! (397, 225) DIV [Tag Name :DIV] undefined MOUSE3: Mouse clicked! (397, 225) DIV [Tag Name :DIV] undefined"
13/07/2015 11:43:13,,,,,,https://mail.google.com/mail/u/0/#inbox/14e8600fc2f5bce3,Tab,New Tab
13/07/2015 11:43:15,,,,,,https://mail.google.com/mail/u/0/#inbox/14e8600fc2f5bce3,Mouse,"MOUSE3: Mouse clicked! (387, 188) SPAN [Tag Name :SPAN] undefined MOUSE3: Mouse clicked! (387, 188) SPAN [Tag Name :SPAN] undefined"
13/07/2015 11:43:15,,,,,,https://mail.google.com/mail/u/0/#inbox,Tab,New Tab
13/07/2015 11:43:16,,,,,,https://www.udacity.com/me#!/,Tab,Tab Switched
13/07/2015 11:43:18,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Tab,Tab Switched
13/07/2015 11:43:39,,,,,,,Window,Window maximized
13/07/2015 11:43:42,,,,,,,Window,Window -Possible Minimize
13/07/2015 11:43:44,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:44:34,,,,,,https://mail.google.com/mail/u/0/#inbox,Tab,Tab Switched
13/07/2015 11:44:34,,,,,,https://taralabs.slack.com/messages/@praveen/,Mouse,"MOUSE3: Mouse clicked! (457, 937) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (457, 937) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (457, 937) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (457, 937) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (457, 937) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (457, 937) TEXTAREA [Tag Name :TEXTAREA]"
13/07/2015 11:44:35,,,,,,https://www.workingon.co/activity,Tab,Tab Switched
13/07/2015 11:44:36,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:44:45,,,,,,https://www.udacity.com/me#!/,Tab,Tab Switched
13/07/2015 11:44:46,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Tab,Tab Switched
13/07/2015 11:44:54,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:44:56,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-178422831,Tab,Tab Switched
13/07/2015 11:45:13,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-179427100,Tab,New Tab
13/07/2015 11:45:45,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508589,Tab,New Tab
13/07/2015 11:47:34,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508590,Tab,New Tab
13/07/2015 11:48:14,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-212508590,Screen,idle
13/07/2015 11:48:58,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297217,Tab,New Tab
13/07/2015 11:49:24,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297218,Tab,New Tab
13/07/2015 11:49:26,,,,,,https://taralabs.slack.com/messages/@praveen/,Screen,active
13/07/2015 11:49:26,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:50:15,,,,,,https://taralabs.slack.com/messages/@praveen/,Mouse,"MOUSE3: Mouse clicked! (335, 942) TEXTAREA [Tag Name :TEXTAREA] MOUSE3: Mouse clicked! (335, 942) TEXTAREA [Tag Name :TEXTAREA]"
13/07/2015 11:50:15,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297218,Tab,Tab Switched
13/07/2015 11:50:33,,,,,,https://www.workingon.co/activity,Tab,Tab Switched
13/07/2015 11:50:33,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297218,Mouse,"MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT] MOUSE3: Mouse clicked! (420, 585) INPUT [Tag Name :INPUT]"
13/07/2015 11:50:38,,,,,,https://www.workingon.co/activity,Mouse,"MOUSE3: Mouse clicked! (178, 87) A [Tag Name :A] undefined"
13/07/2015 11:50:43,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:50:54,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:50:57,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:50:59,,,,,,https://taralabs.slack.com/messages/veda-java-progress/,Tab,New Tab
13/07/2015 11:51:04,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:51:06,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297218,Tab,Tab Switched
13/07/2015 11:51:11,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297218,Mouse,"MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON] MOUSE3: Mouse clicked! (842, 714) BUTTON [Tag Name :BUTTON]"
13/07/2015 11:51:11,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-212297216/m-212297219,Tab,New Tab
13/07/2015 11:51:54,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489299,Tab,New Tab
13/07/2015 11:53:08,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489300,Tab,New Tab
13/07/2015 11:53:11,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:53:24,,,,,,https://taralabs.slack.com/messages/veda-java-progress/,Tab,Tab Switched
13/07/2015 11:53:24,,,,,,https://www.workingon.co/work,Tab,New Tab
13/07/2015 11:53:38,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,New Tab
13/07/2015 11:54:00,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:54:04,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
13/07/2015 11:54:07,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489300,Tab,Tab Switched
13/07/2015 11:54:21,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-213489298/m-213489300,Mouse,"MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (355, 653) A [Tag Name :A] undefined"
13/07/2015 11:54:21,,,,,,https://www.udacity.com/wiki/cs046/bluej/install-windows,Tab,Tab Switched
13/07/2015 11:54:27,,,,,,https://www.udacity.com/wiki/cs046/bluej/install-windows,Tab,New Tab
13/07/2015 11:55:22,,,,,,,Window,Window maximized
13/07/2015 11:55:24,,,,,,https://www.udacity.com/wiki/cs046/bluej/install-windows,Mouse,"MOUSE3: Mouse clicked! (565, 787) A [Tag Name :A] undefined"
13/07/2015 11:55:24,,,,,,http://www.google.com/url?q=http://www.oracle.com/technetwork/java/javase/downloads/jdk7-downloads-1880260.html&sa=D&sntz=1&usg=AFQjCNGPxpxpgEownqglhYEJoVh3Dos3RQ,Tab,New Tab
13/07/2015 11:55:52,,,,,,,Window,Window -Possible Minimize
13/07/2015 11:55:52,,,,,,,Window,Window maximized
13/07/2015 11:57:05,,,,,,,Window,Window -Possible Minimize
13/07/2015 11:57:05,,,,,,,Window,Window maximized
13/07/2015 11:57:24,,,,,,http://www.google.com/url?q=http://www.oracle.com/technetwork/java/javase/downloads/jdk7-downloads-1880260.html&sa=D&sntz=1&usg=AFQjCNGPxpxpgEownqglhYEJoVh3Dos3RQ,Mouse,"MOUSE3: Mouse clicked! (472, 633) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (767, 432) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (470, 398) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (470, 398) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (472, 540) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (472, 540) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (469, 850) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (469, 850) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (470, 480) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (470, 480) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (470, 220) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (470, 220) INPUT [Tag Name :INPUT] on MOUSE3: Mouse clicked! (784, 475) A [Tag Name :A] undefined MOUSE3: Mouse clicked! (784, 475) A [Tag Name :A] undefined"
13/07/2015 11:57:24,,,,,,,Window,Window -Possible Minimize
13/07/2015 11:57:24,,,,,,http://www.oracle.com/technetwork/java/javase/downloads/jdk7-downloads-1880260.html,Tab,New Tab
13/07/2015 11:57:33,,,,,,https://www.workingon.co/work,Tab,Tab Switched
13/07/2015 11:59:14,,,,,,https://taralabs.slack.com/messages/@praveen/,Tab,Tab Switched
